Age,Items Purchased,Total Spent,Discount (%),Satisfaction Score,Warranty Extension,Gender,Region,Product Category,Payment Method,Revenue,Store Rating,Loyalty Score,Membership Status,Preferred Visit Time
25,4,192.1283768,30.78716232,2.505581453,0,Male,West,Accessories,Debit Card,169.5285959,4.076254852,19.2671604,1,Afternoon
67,2,30.26812034,46.97318797,1,0,Female,North,Tablet,Debit Card,2.177762651,4.14632462,7.53551121,0,Morning
45,6,140.0062171,35.99937829,1.984399827,0,Male,East,Tablet,Cash,231.7672211,4.412143506,18.0479415,0,Evening
45,8,382.7653393,11.72346607,4.057343574,0,Male,South,Television,Debit Card,1396.608668,3.996578785,16.50325628,0,Morning
54,8,167.9040707,33.20959293,3.416637384,0,Female,East,Mobile,UPI,395.7196312,4.197582602,19.18805955,0,Morning
58,7,132.7446457,36.72553543,1.373655149,0,Male,East,Accessories,UPI,119.3691365,4.028983761,8.118301541,0,Morning
53,6,209.7393153,29.02606847,1,0,Female,East,Television,UPI,204.50225,4.201914798,5.240803278,1,Afternoon
44,2,90.32906763,40.96709324,1,0,Male,North,Tablet,Cash,-1.397388759,4.352014284,8.871873354,1,Morning
34,7,221.8919053,27.81080947,1,0,Male,East,Mobile,UPI,185.6540124,3.612642505,6.256792746,1,Morning
26,11,547.9072388,5,5,0,Female,East,Mobile,Cash,2611.803336,3.825825703,34.80164924,1,Morning
50,12,465.2521138,5,5,1,Female,North,Laptop,Cash,2135.061763,4.013940463,26.86147859,1,Evening
37,14,246.2967045,25.37032955,1,0,Female,West,Tablet,Cash,215.6609888,3.744447882,1.712585722,0,Evening
30,14,696.4877445,5,5,0,Male,South,Mobile,Debit Card,3159.703261,3.748626728,29.72719538,1,Evening
45,5,146.3814914,35.36185086,1,0,Female,West,Laptop,Net Banking,76.72523229,4.003307692,8.184159149,1,Evening
65,6,150.3545321,34.96454679,4.588639744,0,Female,East,Laptop,Cash,532.3808131,4.234965702,27.4523503,0,Evening
46,10,345.2577143,15.47422857,1,0,Female,West,Tablet,UPI,383.0222866,4.021191469,5.583388109,1,Evening
30,8,205.2061257,29.47938743,2.281013375,0,Female,North,Mobile,Cash,381.4100821,4.448175164,15.01970884,0,Evening
63,14,252.3641785,24.76358215,2.3065861,0,Female,South,Mobile,Credit Card,510.4301213,3.588735583,15.11083459,1,Afternoon
52,8,120.3999361,37.96000639,2.857676622,0,Male,West,Accessories,Debit Card,325.4431934,3.799256241,16.1143178,0,Evening
23,3,92.20625206,40.77937479,1,0,Male,East,Mobile,UPI,115.0687863,3.947927832,11.16617612,0,Morning
35,12,531.4826373,5,1.79840862,1,Male,South,Laptop,Debit Card,1075.685208,3.666523131,13.4467983,0,Afternoon
68,12,420.372378,7.962762204,3.70148811,0,Other,East,Television,Debit Card,1269.948278,3.775482083,19.89747771,1,Evening
22,14,699.6115765,5,5,1,Male,West,Tablet,Credit Card,3455.63467,3.978032086,32.22347756,1,Evening
64,7,175.2774282,32.47225718,1.911933375,0,Female,West,Television,Cash,58.83550582,3.759358425,10.82502383,0,Morning
42,1,24.81592727,47.51840727,3.116513346,1,Male,East,Mobile,UPI,27.92197183,4.161362359,18.54237454,1,Morning
19,1,20.59123111,47.94087689,1,0,Female,South,Laptop,Net Banking,133.7655119,3.555514844,5.229162888,0,Morning
27,7,145.1955791,35.48044209,1,0,Male,South,Television,Debit Card,205.6912742,3.972728341,7.211507254,0,Afternoon
47,10,249.8153086,25.01846914,1.392767178,0,Female,South,Tablet,Net Banking,213.8933772,3.842974436,8.602267991,0,Afternoon
67,9,384.7446143,11.52553857,3.084183952,0,Male,West,Accessories,Net Banking,1095.058213,3.943025646,12.41153397,0,Afternoon
62,7,326.9104137,17.30895863,4.749355465,0,Female,West,Television,Cash,1274.344844,3.948775237,27.56218258,0,Afternoon
22,10,491.2805094,5,4.565716259,1,Female,East,Accessories,Net Banking,2265.635781,3.983750408,31.28466435,1,Morning
50,5,115.6506895,38.43493105,1.988112346,0,Female,East,Mobile,UPI,183.8207239,3.987245429,12.8486766,0,Morning
18,8,366.7633128,13.32366872,2.41608704,0,Male,North,Mobile,Cash,753.2485697,4.145968717,11.20383774,0,Morning
35,2,52.97785625,44.70221438,1,0,Male,North,Tablet,Net Banking,117.4716959,4.259802608,4.514197515,0,Morning
49,9,170.5447715,32.94552285,3.261042977,0,Female,North,Accessories,Cash,480.8345604,4.310339337,17.26288424,0,Morning
64,6,272.7052344,22.72947656,1.262453244,1,Male,East,Accessories,UPI,296.5075698,3.90949726,10.7019623,0,Evening
66,13,484.4280638,5,5,0,Male,South,Tablet,Debit Card,2416.367846,4.077647425,30.27628543,0,Morning
28,9,186.8902323,31.31097677,1.97364786,0,Female,North,Television,Credit Card,459.5243229,4.12676703,2.702590534,0,Morning
38,2,60.08818803,43.9911812,2.691802361,0,Male,East,Tablet,Cash,-67.4571527,3.859540749,10.972411,1,Evening
43,3,75.16205796,42.4837942,1,0,Male,West,Mobile,Credit Card,213.8348311,3.869722952,4.661173712,0,Afternoon
42,12,489.4537189,5,5,0,Female,South,Accessories,Debit Card,2518.111323,3.646842867,27.94326478,1,Morning
39,8,246.9565446,25.30434554,2.388352982,0,Male,North,Laptop,UPI,535.4828667,4.293257196,13.80280314,0,Evening
44,1,49.62479808,45.03752019,1,0,Male,West,Laptop,Debit Card,46.02367973,3.871737145,4.070625139,0,Evening
66,10,169.1607438,33.08392562,2.209468294,0,Female,South,Mobile,Credit Card,144.2352676,3.946728304,12.02298464,1,Evening
30,7,191.9787402,30.80212598,2.99340234,0,Male,South,Accessories,UPI,451.9054417,3.787837444,19.25435143,0,Evening
50,7,223.0655409,27.69344591,1,0,Female,West,Accessories,Net Banking,171.0357651,3.881275976,10.72233095,1,Afternoon
51,13,423.9257674,7.607423259,5,0,Male,North,Tablet,Net Banking,1869.272611,4.118386761,28.75991992,0,Afternoon
58,1,26.05775378,47.39422462,1,0,Female,North,Television,Cash,-1.960626404,4.3653652,7.016840479,0,Afternoon
52,9,364.7106785,13.52893215,2.277482565,1,Male,West,Tablet,Net Banking,764.2603651,3.851344028,16.29253235,0,Morning
18,8,364.9291806,13.50708194,3.460753664,0,Male,West,Laptop,Credit Card,1169.287311,3.952904435,25.06281868,0,Evening
38,4,191.4207023,30.85792977,2.738918961,0,Male,West,Accessories,Net Banking,310.0353679,4.109219083,17.62257822,0,Morning
65,10,431.7826819,6.821731812,5,0,Male,East,Television,Cash,1823.628798,3.982421128,35.51697901,1,Evening
23,11,492.473376,5,1.208150783,0,Female,South,Tablet,UPI,589.6665536,3.780034777,13.05853786,0,Evening
45,5,171.3454276,32.86545724,1,0,Male,North,Television,Net Banking,73.23381283,4.153933843,1.860093434,0,Afternoon
34,2,87.81217585,41.21878242,1,1,Female,North,Laptop,Cash,57.98229049,4.238009746,9.908340066,1,Afternoon
22,13,333.0942787,16.69057213,3.394186734,1,Female,West,Television,Net Banking,787.199266,4.061389699,23.06227337,0,Morning
48,9,260.5208101,23.94791899,3.14857527,1,Female,South,Accessories,Net Banking,641.7551355,3.955458935,21.04415043,0,Evening
22,12,313.1034658,18.68965342,5,0,Male,West,Television,Credit Card,1360.162987,3.998253209,24.19610345,1,Evening
55,12,376.3026809,12.36973191,4.004296331,0,Male,South,Television,Cash,1326.096576,4.041980738,27.06610518,1,Morning
20,6,149.9717194,35.00282806,3.587767453,0,Female,West,Tablet,Cash,410.0583012,3.916532844,22.401577,1,Afternoon
40,3,145.9692014,35.40307986,2.627366177,0,Female,West,Television,Debit Card,268.3208943,4.180927361,10.39875551,0,Evening
54,12,311.3947438,18.86052562,2.243451044,0,Female,South,Television,Debit Card,419.7263577,4.00997937,16.4575518,0,Evening
54,7,129.0209118,37.09790882,1,0,Male,North,Laptop,Cash,139.2595424,4.069260516,7.168625811,0,Evening
27,9,300.9474073,19.90525927,3.55947867,0,Female,North,Television,Credit Card,829.5330322,4.357482851,20.83477578,1,Afternoon
27,3,50.99540324,44.90045968,1,0,Female,East,Tablet,Net Banking,-54.37655371,3.628693268,5.258431801,1,Afternoon
36,2,37.73802164,46.22619784,2.967794362,0,Male,South,Tablet,UPI,178.0464166,4.040440164,9.50314598,0,Morning
34,7,158.7504004,34.12495996,1.263379799,0,Female,North,Accessories,Net Banking,209.0589041,4.185741001,7.698309598,0,Afternoon
38,7,218.7658112,28.12341888,4.578012935,0,Male,North,Laptop,UPI,708.6289855,4.044597551,27.40604431,0,Afternoon
31,4,120.6551305,37.93448695,1,0,Male,South,Mobile,Credit Card,109.3724127,3.450498282,3.734639446,0,Morning
26,11,472.8813669,5,5,0,Female,North,Accessories,Debit Card,2312.229196,4.17296357,29.55842887,0,Morning
63,9,367.934516,13.2065484,4.098042874,0,Male,South,Television,Cash,1188.812513,4.043076208,22.64424052,0,Evening
18,14,418.8959641,8.110403594,4.098871405,1,Female,North,Laptop,Credit Card,1513.695898,4.248547156,23.39642957,0,Afternoon
68,8,213.4371781,28.65628219,1.269052754,1,Male,West,Accessories,UPI,133.9681128,3.820778788,2.969244609,1,Morning
62,13,338.9932967,16.10067033,4.174845004,0,Male,South,Tablet,Cash,1287.148061,3.762004764,26.24555612,0,Morning
30,13,547.1677647,5,3.61935112,1,Male,South,Laptop,UPI,2087.919939,4.065988341,23.62623196,0,Evening
21,1,16.82253422,48.31774658,1,0,Other,North,Laptop,Net Banking,117.8141138,4.339768035,2.716747885,0,Afternoon
18,1,15.44875773,48.45512423,2.640141364,1,Male,South,Television,Net Banking,82.79301821,3.791675437,16.94733281,0,Evening
66,5,214.2202686,28.57797314,3.596538664,0,Male,East,Laptop,Net Banking,497.5490033,4.186901309,22.69480194,0,Afternoon
57,6,190.200739,30.9799261,2.033790607,0,Female,East,Laptop,Cash,391.0515081,4.158687642,11.87053231,1,Morning
49,3,58.74251955,44.12574805,3.917709961,1,Male,South,Mobile,Debit Card,142.3383053,3.622192863,23.92511919,1,Evening
51,13,302.1825002,19.78174998,2.486293965,0,Male,East,Television,Debit Card,551.5471761,3.930765088,20.20304452,0,Afternoon
45,9,428.7387452,7.126125477,5,1,Male,North,Laptop,UPI,2113.188935,4.483877979,26.46552532,1,Morning
48,12,540.9912498,5,5,1,Male,North,Laptop,Debit Card,2752.693442,4.33523637,27.0641966,0,Evening
25,10,398.4247676,10.15752324,1.934746176,0,Male,South,Mobile,Debit Card,816.4209746,4.154496381,6.961672913,1,Evening
56,14,446.2903629,5.370963713,5,0,Male,North,Mobile,UPI,2399.449397,4.319823358,27.33692473,0,Morning
43,6,199.2679615,30.07320385,3.974101308,1,Male,North,Tablet,UPI,527.9052154,4.058009271,20.70113029,0,Afternoon
51,4,196.5342349,30.34657651,1.723300287,1,Female,East,Television,UPI,239.0205392,3.995819787,5.688096112,0,Afternoon
20,12,585.6235864,5,5,1,Male,North,Mobile,Cash,2743.644027,4.357472922,28.34107069,1,Evening
67,7,157.7409162,34.22590838,1,0,Female,North,Laptop,UPI,65.07752098,4.198233738,8.796082662,0,Morning
29,8,347.1092786,15.28907214,5,0,Female,East,Mobile,Cash,1659.918122,4.01212029,29.26203751,0,Afternoon
18,9,197.1314398,30.28685602,1,1,Male,West,Accessories,Cash,76.63297622,4.307006761,4.691047803,1,Afternoon
61,13,292.1595524,20.78404476,1,0,Other,South,Tablet,Cash,226.6973138,3.752573499,11.6395828,0,Afternoon
22,11,425.2958182,7.470418185,5,0,Male,South,Tablet,UPI,2143.698805,3.864386394,25.21146409,1,Evening
47,6,175.0502307,32.49497693,1.251191231,0,Male,West,Television,Debit Card,236.4730261,3.952086382,9.507886158,0,Evening
47,6,285.6243255,21.43756745,3.271327845,0,Male,East,Tablet,Debit Card,682.4792619,4.182626733,18.51645458,1,Evening
34,8,144.9227258,35.50772742,1,0,Female,East,Television,UPI,135.3904898,4.052139236,6.735649089,0,Afternoon
65,12,394.8407691,10.51592309,5,0,Female,North,Accessories,Debit Card,1646.725967,4.225893881,29.85050449,1,Morning
64,5,235.7412678,26.42587322,4.738471966,1,Male,North,Laptop,UPI,851.7606629,4.60309891,29.64106125,0,Morning
40,14,653.0156936,5,5,0,Male,South,Accessories,Cash,3159.499329,3.779528226,33.65823978,1,Morning
32,3,61.43556741,43.85644326,1,0,Female,South,Television,Net Banking,98.58911726,3.946640505,8.895153581,0,Evening
54,12,333.987834,16.6012166,5,0,Male,East,Television,Credit Card,1630.454968,3.742587942,25.2867648,0,Afternoon
38,3,110.007747,38.9992253,5,0,Male,North,Television,UPI,459.8504985,4.200443894,25.23457828,0,Afternoon
31,13,267.5246726,23.24753274,4.582767237,1,Female,East,Laptop,Cash,873.9245289,3.980743578,22.75021857,0,Morning
19,6,293.2846561,20.67153439,5,0,Female,West,Television,Net Banking,1224.16274,3.885582791,24.01166477,0,Afternoon
28,2,94.03245301,40.5967547,1,1,Male,South,Accessories,Cash,99.32193659,3.455868002,8.651165633,1,Morning
68,6,125.0595376,37.49404624,1,0,Male,South,Laptop,Credit Card,314.7301348,3.729100986,0.3758907382,1,Evening
56,13,250.1257349,24.98742651,1,0,Female,East,Accessories,Debit Card,193.4901546,3.826299666,5.749459869,0,Morning
55,6,107.9357814,39.20642186,1.962879113,1,Male,North,Laptop,Debit Card,191.8342001,4.417290587,9.247635831,0,Evening
51,8,374.6442259,12.53557741,4.097649359,0,Female,North,Television,Cash,1419.427747,4.026990163,23.59785562,1,Afternoon
55,7,152.4378334,34.75621666,1.220476087,1,Female,West,Laptop,Credit Card,64.40617235,4.02562677,4.19516036,1,Afternoon
67,8,236.55978,26.344022,3.984115056,0,Female,West,Mobile,Cash,591.7547124,4.035080049,20.07459016,0,Evening
51,14,429.9371692,7.006283083,5,0,Male,West,Accessories,Debit Card,2026.428947,3.78086445,34.89503228,0,Afternoon
35,9,323.6884789,17.63115211,1,0,Male,East,Mobile,Cash,383.2991423,3.829920056,7.452082245,0,Evening
47,6,105.0644222,39.49355778,1,0,Male,South,Mobile,Net Banking,-17.72545427,3.743526709,3.400237839,1,Morning
32,14,321.1117225,17.88882775,4.851404414,0,Female,East,Television,Credit Card,1319.185304,3.920380683,28.17465097,0,Evening
44,3,142.8064906,35.71935094,1,0,Other,East,Television,Debit Card,74.86074588,3.803336589,6.655024408,1,Morning
68,10,467.9435375,5,3.083023223,1,Male,North,Mobile,Cash,1226.942123,4.140838252,25.86930892,0,Afternoon
51,3,127.035518,37.2964482,3.307430035,0,Female,West,Laptop,Credit Card,336.7698321,3.962394812,16.987787,0,Morning
69,11,172.4694796,32.75305204,1,0,Female,South,Television,Cash,206.9015361,3.561819002,8.185606383,1,Morning
55,12,317.3428428,18.26571572,2.570268812,0,Male,West,Accessories,Debit Card,783.7139478,3.860953452,12.42498735,0,Afternoon
50,1,36.97855574,46.30214443,1.027073609,0,Male,West,Mobile,Credit Card,148.7170943,3.794988578,3.349178165,0,Afternoon
41,11,270.9482315,22.90517685,1.561842488,0,Male,West,Accessories,Debit Card,366.3315322,3.918670382,8.654982631,0,Morning
32,13,608.8619462,5,5,0,Male,South,Accessories,Net Banking,2982.139508,4.176920944,26.64128862,0,Evening
47,5,185.9306558,31.40693442,1,0,Female,North,Accessories,Net Banking,196.324014,3.896934156,7.001525812,1,Morning
59,14,245.2342915,25.47657085,5,0,Female,South,Mobile,UPI,706.4679972,3.77877841,28.20739543,0,Afternoon
68,4,187.2607824,31.27392176,1.621115229,0,Male,South,Tablet,Credit Card,108.6521863,3.855901118,10.36030134,0,Evening
34,9,436.6964973,6.330350267,5,0,Male,North,Television,Net Banking,2021.21674,4.09802791,24.53361214,0,Morning
22,9,159.4794118,34.05205882,3.086842024,0,Male,South,Accessories,UPI,379.8916404,3.873585082,14.13240265,0,Afternoon
46,14,470.8565151,5,3.453485145,1,Female,South,Mobile,Credit Card,1621.565817,3.508120934,20.79213792,0,Evening
21,5,128.0887494,37.19112506,1,0,Female,East,Tablet,Debit Card,195.6638205,3.929980667,2.780046977,0,Afternoon
27,10,287.4936768,21.25063232,3.596448277,0,Female,South,Mobile,Cash,931.7007489,3.266378052,14.73497239,0,Evening
34,4,85.15117051,41.48488295,1,0,Female,East,Television,Cash,118.4284431,3.951438705,8.725561029,0,Morning
27,7,246.627665,25.3372335,3.577928705,0,Male,East,Mobile,Debit Card,758.0571411,3.753542188,24.88644727,0,Evening
34,6,291.1756642,20.88243358,2.458701697,0,Male,East,Laptop,Net Banking,769.7167367,4.062630289,18.63826857,0,Evening
37,4,130.430164,36.9569836,1,0,Other,West,Laptop,Cash,173.3140592,4.182815159,7.180211715,0,Morning
41,13,232.7261345,26.72738655,5,0,Male,North,Accessories,Debit Card,899.2673614,4.255149873,25.54618986,1,Evening
22,13,477.1006067,5,1.826297944,0,Female,West,Mobile,UPI,923.5785594,3.885145392,20.4061827,1,Morning
51,10,269.0780481,23.09219519,4.158681437,0,Male,North,Mobile,UPI,992.171553,4.095977589,26.69940512,1,Afternoon
23,2,89.91476327,41.00852367,1,0,Female,South,Accessories,Debit Card,257.9885426,3.744011916,3.433525595,0,Afternoon
19,1,30.21373519,46.97862648,1,0,Female,East,Accessories,Credit Card,-43.46489753,3.947008131,9.830888666,1,Afternoon
30,4,86.99754525,41.30024547,1,0,Female,West,Tablet,Net Banking,-62.87732561,3.90322673,6.365762197,0,Morning
60,4,86.75478718,41.32452128,1,0,Female,South,Mobile,Net Banking,121.6357442,3.895394634,9.828107928,0,Morning
60,13,544.7877022,5,5,0,Male,West,Television,Debit Card,2493.212888,3.746394572,35.22992925,0,Morning
65,1,24.29556594,47.57044341,3.024242851,0,Female,South,Television,Cash,63.60421286,4.02948039,13.37805074,0,Morning
28,6,251.1190128,24.88809872,3.45121745,1,Male,West,Television,Net Banking,882.065565,3.857038002,19.36337788,0,Afternoon
68,4,88.82422351,41.11757765,1.095006227,0,Female,South,Accessories,Net Banking,107.6164524,3.802862764,7.106422113,0,Morning
64,1,26.2590229,47.37409771,1,0,Male,South,Accessories,UPI,65.26081877,4.057206188,5.54035857,1,Afternoon
40,1,31.29204404,46.8707956,1.346570972,0,Female,West,Accessories,UPI,32.3320094,3.474286726,3.96087262,0,Evening
33,13,624.1541116,5,5,1,Male,South,Television,UPI,3165.236774,3.290898349,31.57790912,0,Evening
48,1,47.61059987,45.23894001,1,1,Male,East,Tablet,Net Banking,118.4026715,4.077895664,4.598396895,0,Afternoon
28,8,177.9241251,32.20758749,1.027274092,0,Male,East,Laptop,Net Banking,127.1085959,4.001693609,6.086346747,0,Evening
33,10,275.3766644,22.46233356,1.631588382,0,Other,East,Mobile,Net Banking,546.37315,4.297169074,6.18864074,0,Afternoon
25,8,161.8318288,33.81681712,1,0,Male,East,Laptop,Cash,175.6234712,3.77497877,5.919680038,0,Morning
21,2,65.69895555,43.43010444,1,0,Male,North,Mobile,Cash,45.66756475,4.297121306,12.08605802,0,Afternoon
57,11,342.324282,15.7675718,4.233313592,0,Male,West,Accessories,Cash,1061.85366,3.828049945,25.95712824,1,Morning
21,13,604.8458739,5,4.357354386,1,Male,East,Television,Credit Card,2567.492966,4.189626917,26.88645327,0,Evening
42,7,332.8513176,16.71486824,1,0,Male,East,Laptop,Net Banking,282.0773136,3.562931216,9.943161266,0,Afternoon
20,14,397.9480216,10.20519784,5,0,Female,East,Accessories,Net Banking,1805.21017,3.947079385,33.20547124,1,Morning
49,8,257.686624,24.2313376,1,0,Male,North,Mobile,Debit Card,208.1521329,4.345629196,5.419518523,0,Afternoon
20,8,370.9461498,12.90538502,3.03212339,0,Female,West,Laptop,Debit Card,846.5404064,3.741116199,23.92853638,0,Afternoon
44,11,475.582506,5,5,0,Male,South,Laptop,Credit Card,2565.394441,3.789083904,26.55065968,0,Afternoon
46,10,151.279709,34.8720291,1,0,Male,North,Laptop,Debit Card,79.14444691,4.209961949,5.342453155,0,Evening
49,11,288.2229322,21.17770678,1,0,Female,East,Laptop,Cash,344.0163324,4.067264034,6.451007708,0,Morning
67,13,386.9072801,11.30927199,4.40768518,0,Male,East,Laptop,Credit Card,1540.611082,3.782145734,29.56017359,1,Evening
68,7,161.2804895,33.87195105,3.911779623,0,Male,North,Accessories,Credit Card,193.4601669,4.103054301,17.85279772,0,Morning
36,5,109.9250328,39.00749672,1,0,Male,West,Mobile,Credit Card,102.2227898,3.99893504,9.289850198,0,Afternoon
38,1,16.32245773,48.36775423,1,0,Male,West,Mobile,UPI,70.37259018,4.048841345,4.609811624,1,Evening
22,12,450.2152845,5,5,1,Female,South,Tablet,Debit Card,2134.014684,3.834493986,29.91710296,1,Morning
35,9,217.6907415,28.23092585,1,0,Female,North,Television,Net Banking,351.3254624,4.131357968,10.73339545,0,Morning
45,13,218.8179662,28.11820338,3.785182338,0,Female,West,Laptop,UPI,824.570464,3.918777431,22.55953722,0,Evening
59,7,161.5899311,33.84100689,3.36911107,0,Male,North,Mobile,Cash,438.8898473,4.368537934,22.29329507,1,Morning
39,2,86.1339767,41.38660233,1,0,Male,West,Television,UPI,142.814544,3.940314519,8.992415118,1,Morning
38,6,268.8127281,23.11872719,5,0,Male,West,Television,Cash,968.0784028,3.663892722,35.54665187,0,Afternoon
23,2,63.81463716,43.61853628,2.91105752,0,Female,East,Accessories,Net Banking,39.11168875,3.77520718,18.65316522,0,Morning
18,1,29.56247346,47.04375265,1,0,Male,West,Laptop,Net Banking,0.2106088909,3.907325277,5.664459471,0,Morning
22,14,689.1483098,5,5,1,Male,West,Tablet,Debit Card,3523.469177,3.568209029,32.07525295,0,Evening
58,7,154.1383416,34.58616584,1,1,Female,North,Television,UPI,95.97088398,4.358474165,11.7485559,1,Morning
29,13,292.9884737,20.70115263,2.854757718,0,Male,West,Accessories,Net Banking,844.9712604,3.714426397,18.16807498,0,Afternoon
43,2,50.43070239,44.95692976,1.643824863,0,Other,West,Laptop,Cash,23.37487702,3.668762195,10.30717347,0,Evening
63,13,273.6045798,22.63954202,2.087692076,0,Male,North,Mobile,Net Banking,395.6613621,4.537586748,16.83467632,0,Evening
51,14,395.8891431,10.41108569,1,0,Female,West,Tablet,Debit Card,354.6361268,3.797746327,8.052876715,0,Morning
66,14,656.3087712,5,5,1,Male,North,Laptop,Cash,3114.875569,4.256679608,29.02430501,0,Evening
31,2,73.07434884,42.69256512,1.111189932,0,Female,North,Accessories,Credit Card,23.98195536,4.319742288,8.151167772,0,Evening
43,13,382.4356796,11.75643204,3.065107803,0,Male,North,Accessories,Debit Card,1240.550817,4.490347196,17.83565353,1,Evening
62,11,524.7481559,5,5,1,Male,North,Accessories,Debit Card,2537.135247,4.081421266,34.95852047,1,Afternoon
44,5,83.48124068,41.65187593,3.8840896,1,Male,East,Accessories,Credit Card,219.2964297,4.035432521,13.07159416,0,Afternoon
26,14,313.0353272,18.69646728,1,0,Other,East,Accessories,Net Banking,307.0466168,3.976133642,6.791776708,1,Morning
43,5,174.0305059,32.59694941,2.608832359,1,Other,East,Tablet,Debit Card,447.5123142,4.479663819,15.86878189,0,Afternoon
64,7,255.8103927,24.41896073,1,0,Male,East,Television,Credit Card,245.8523981,3.595540218,5.849907475,0,Morning
39,1,16.38451273,48.36154873,1.162066141,0,Female,North,Television,Credit Card,90.38521997,4.167902563,10.57140935,1,Evening
64,8,232.8508522,26.71491478,2.584362927,1,Female,North,Mobile,Debit Card,592.7762294,4.196514471,16.27068853,0,Afternoon
47,3,113.1611663,38.68388337,2.403064716,0,Male,North,Television,UPI,109.8338337,4.177815816,11.51392713,0,Afternoon
60,4,157.7298765,34.22701235,1,1,Male,North,Accessories,Debit Card,69.97091545,3.911058213,7.706532995,0,Afternoon
65,9,336.0140693,16.39859307,1,0,Other,East,Television,UPI,341.7575331,3.629126313,4.486900066,1,Afternoon
34,4,104.8788514,39.51211486,1,1,Male,West,Television,Net Banking,42.66165656,3.591817793,8.003362443,0,Evening
43,10,182.7320433,31.72679567,2.641015703,0,Male,East,Accessories,Credit Card,356.2756712,4.172491914,19.40136591,0,Evening
53,12,359.3872275,14.06127725,5,0,Male,North,Tablet,Cash,1483.982493,4.196614928,28.54375096,0,Afternoon
18,5,97.53202654,40.24679735,1,1,Male,North,Accessories,Debit Card,21.99539274,3.848151436,6.351121208,0,Evening
25,7,337.1677963,16.28322037,5,0,Female,West,Television,Cash,1572.368833,4.186364766,25.37769405,0,Evening
66,4,126.5239212,37.34760788,1,0,Male,North,Television,Net Banking,92.58026334,4.592650341,4.379542158,0,Evening
52,14,365.4569954,13.45430046,4.379469718,0,Male,West,Mobile,Debit Card,1389.294181,3.960238132,29.09911483,0,Morning
69,1,41.82064249,45.81793575,1,0,Male,North,Accessories,Cash,-10.04583471,4.285416655,5.456242898,0,Afternoon
32,9,291.8538067,20.81461933,3.282879322,1,Male,West,Mobile,Net Banking,720.153261,3.917778128,26.41169227,1,Morning
64,4,103.4047634,39.65952366,2.817802903,0,Male,South,Mobile,UPI,122.066684,3.674577812,17.23325522,0,Morning
39,9,390.7698389,10.92301611,1.453670234,0,Female,South,Laptop,Net Banking,426.8914335,3.433939146,8.133894599,0,Evening
31,6,272.1019517,22.78980483,1.361207724,0,Male,South,Mobile,Debit Card,265.598007,3.583481247,16.81692182,0,Morning
43,1,38.55528582,46.14447142,1,0,Female,South,Television,Debit Card,59.19881715,3.789140047,1.45881468,0,Evening
45,12,199.7250574,30.02749426,5,0,Male,North,Television,Debit Card,812.8271018,4.315098206,26.20445012,0,Evening
40,3,104.4639024,39.55360976,1,0,Male,North,Laptop,Net Banking,104.700448,4.153601565,6.924937508,1,Morning
31,11,458.8685411,5,5,0,Male,North,Laptop,Debit Card,2128.872057,4.181017186,30.88929304,1,Afternoon
41,2,39.55521085,46.04447892,4.404398716,0,Female,South,Accessories,Net Banking,89.86665969,3.808814585,20.92040728,0,Afternoon
19,9,207.0312867,29.29687133,1.875690565,1,Female,West,Laptop,Credit Card,264.3812411,3.921204609,11.84044911,1,Evening
62,12,550.6479441,5,4.910174389,1,Male,West,Tablet,Credit Card,2552.473204,3.782626182,34.41820134,1,Morning
43,1,15.70426026,48.42957397,1,0,Male,South,Television,Credit Card,20.22417236,3.882596372,9.560259232,1,Afternoon
31,13,537.4908477,5,5,0,Female,North,Television,Cash,2692.041218,3.977549147,36.20497733,1,Morning
68,14,442.1489133,5.785108667,1.608050268,0,Male,South,Laptop,Credit Card,787.2433561,3.861302131,10.21517418,0,Morning
24,9,275.73323,22.426677,2.604854266,0,Female,East,Laptop,Credit Card,766.8367302,3.696334503,17.0225259,0,Morning
20,9,137.2354077,36.27645923,4.366114625,0,Male,West,Television,Net Banking,342.5088671,3.66121086,24.92450374,1,Evening
64,8,349.4315047,15.05684953,2.272144922,0,Female,South,Laptop,Net Banking,612.7355278,3.656504775,9.734846648,0,Evening
40,8,220.7509722,27.92490278,1.726061114,0,Female,South,Accessories,Debit Card,287.7100994,3.838906766,10.26561025,0,Evening
63,11,373.1947681,12.68052319,1,0,Male,South,Laptop,Debit Card,492.5119087,3.847166082,10.74747052,0,Afternoon
60,14,541.8773363,5,5,0,Female,South,Laptop,Debit Card,2413.443843,3.629866157,30.31861113,1,Morning
64,12,475.1044221,5,5,0,Male,North,Accessories,Net Banking,2318.139055,3.916269989,28.04245384,0,Evening
62,1,48.45930206,45.15406979,1,0,Male,West,Accessories,Net Banking,42.72680063,4.141201906,6.952128298,0,Morning
35,11,369.565882,13.0434118,3.26200472,1,Male,East,Accessories,Credit Card,1160.637091,4.01334406,23.98322319,0,Morning
55,8,231.9214743,26.80785257,1.733698905,0,Female,North,Television,UPI,386.3163781,4.172556807,11.91048918,0,Evening
52,10,483.7962693,5,5,1,Male,South,Laptop,Net Banking,2409.944184,3.872813502,23.68652158,0,Afternoon
68,14,524.6340152,5,5,1,Female,South,Accessories,UPI,2591.025625,3.609209733,34.16786056,1,Evening
32,3,76.30578741,42.36942126,1.393001617,0,Female,South,Accessories,Net Banking,391.4787626,4.014184163,4.198768741,1,Morning
